UserID,rating,movieID,Name of Movie,Year of Release,Watch time,Rating,Meta Score,Votes,Gross Collection($)
242,5,1419,The Thin Red Line,1998,170,7.6,78,"191,504",36.4
374,5,2227,The China Syndrome,1979,122,7.4,81,"31,350",51.72
169,3,2265,Noises Off...,1992,101,7.4,65,"11,655",2.28
227,4,2786,Sur mes lèvres,2001,115,7.3,82,"15,949",1.36
145,5,3059,Operation Petticoat,1959,124,7.2,****,"14,949",23.3
330,1,4073,Top Gun,1986,109,6.9,50,"467,792",179.8
147,3,4605,Bugsy Malone,1976,93,6.8,71,"18,522",2.78
122,1,4722,The Skeleton Twins,2014,93,6.8,74,"43,116",5.28
24,4,5163,The Matador,2005,96,6.7,65,"45,501",12.59
341,3,5602,5x2,2004,90,6.6,62,"10,140",0.13
367,3,7604,Sukiyaki uesutan Jango,2007,121,6.1,55,"15,542",0.05
284,4,8148,I Know What You Did Last Summer,1997,101,5.8,52,"150,770",72.59
264,2,8470,Savage Grace,2007,97,5.7,51,"11,624",0.43
56,4,8617,The Pact,II 2012,89,5.7,54,****,****
441,3,8705,Regression,I 2015,106,5.6,32,"41,184",0.05
277,2,9136,I Am Wrath,2016,92,5.4,****,****,****
34,2,9311,Flipper,1996,95,5.3,43,"11,284",20.05
19,4,19,The Lord of the Rings: The Two Towers,2002,179,8.8,87,"1,689,667",342.55
237,5,2287,Another Year,2010,129,7.4,81,"30,107",3.21
195,2,2924,The Parent Trap,1961,129,7.2,73,****,****
71,4,3448,Bad Education,2019,108,7.1,79,****,****
373,5,4008,Ferry,2021,106,7,****,****,****
246,3,4914,After Yang,2021,96,6.7,78,****,****
213,4,5086,Obsession,1976,98,6.7,59,"10,889",1
420,5,5691,Idiocracy,2006,84,6.5,66,"168,433",0.44
385,1,5768,Don Jon,2013,90,6.5,66,"242,290",24.48
322,2,5887,Young Guns II,1990,104,6.5,47,"37,349",44.14
412,1,6014,White Hunter Black Heart,1990,112,6.5,66,"12,727",2.32
257,5,6313,The Survivalist,2015,104,6.4,80,****,****
375,1,6905,American Assassin,2017,111,6.2,45,"85,070",36.25
188,5,7527,Willard,2003,100,6.1,61,"19,935",6.89
45,3,8415,Dark Phoenix,2019,113,5.7,43,"192,340",65.85
404,3,8847,Beyond the Reach,2014,91,5.6,34,"10,639",0.04
248,4,8953,My Father the Hero,1994,90,5.5,42,"11,409",25.48
79,4,9261,Honey,2003,94,5.3,37,"46,395",30.31
0,3,9351,Celtic Pride,1996,91,5.3,34,"10,289",9.26
345,3,9777,Labor Pains,2009,90,4.8,****,****,****
20,1,20,"Il buono, il brutto, il cattivo",1966,161,8.8,90,"771,358",6.1
444,2,1503,The Kite Runner,2007,128,7.6,61,"81,077",15.8
334,2,2258,Everything Is Illuminated,2005,106,7.4,58,"59,020",1.71
327,3,2893,Insomnia,2002,118,7.2,78,"300,823",67.36
135,3,3367,Winter's Bone,2010,100,7.1,90,"145,406",6.53
112,5,3496,Nixon,1995,192,7.1,66,"31,692",13.56
385,5,3617,A Late Quartet,2012,105,7.1,67,"14,913",1.56
295,1,4057,Le placard,2001,84,7,72,"17,861",6.68
160,3,4364,"Kumo no mukô, yakusoku no basho",2004,90,6.9,****,****,****
58,2,5323,30 Days of Night,2007,113,6.6,53,"181,202",39.57
187,3,7545,The Sweeney,2012,112,6.1,48,"20,007",0.03
274,5,8673,Hulk,2003,138,5.6,54,"271,666",132.18
21,3,21,Jai Bhim,2021,164,8.8,****,****,****
422,5,556,Being There,1979,130,8,83,"74,312",30.18
342,2,937,The Day the Earth Stood Still,1951,92,7.8,****,****,****
474,2,1107,Argo,2012,120,7.7,86,"621,656",136.03
490,2,1922,Die Fälscher,2007,99,7.5,78,"46,337",5.48
321,3,2811,Sunshine,2007,107,7.2,64,"255,267",3.68
155,4,2971,A Dog's Purpose,2017,100,7.2,43,"74,734",64.51
121,3,3014,Anomalisa,2015,90,7.2,88,"73,181",3.76
104,4,3161,Le mari de la coiffeuse,1990,82,7.2,****,"10,010",1.16
35,4,3613,Hak se wooi,2005,101,7.1,73,****,****
332,1,3910,Qu'est-ce qu'on a fait au bon Dieu?,2014,97,7,****,****,****
356,1,4549,Tristan + Isolde,2006,125,6.8,49,"53,285",14.73
242,4,4903,Let Him Go,2020,113,6.7,63,****,****
48,4,5368,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020,95,6.6,68,****,****
26,3,5920,Byzantium,2012,118,6.5,66,"44,592",0.08
126,3,6992,Meatballs,1979,94,6.2,60,"22,686",43.05
395,2,7587,Buster's Mal Heart,2016,96,6.1,63,"11,318",0.07
142,2,7778,The Peacemaker,1997,124,6,43,"59,854",41.26
204,2,8112,Haunter,2013,97,5.9,49,****,****
54,5,8204,Suburbicon,2017,105,5.8,42,"45,544",5.78
192,1,9126,My Stepmother Is an Alien,1988,105,5.4,47,"26,980",13.85
22,4,22,Kill Bill: The Whole Bloody Affair,2006,247,8.8,****,****,****
301,3,780,Eteros ego,2016,101,7.9,****,****,****
198,1,1149,Philadelphia,1993,125,7.7,66,"247,016",77.32
128,5,1691,The Favourite,2018,119,7.5,91,"206,075",34.37
267,3,2793,"Je vais bien, ne t'en fais pas",2006,92,7.3,****,****,****
406,2,3468,La grande bouffe,1973,130,7.1,****,****,****
90,5,4286,Quigley Down Under,1990,119,6.9,51,"22,940",21.41
64,3,6811,Mindhorn,2016,89,6.3,70,****,****
387,4,6933,Mama,I 2013,100,6.2,57,"184,737",71.63
326,2,7277,6 Underground,2019,128,6.1,41,****,****
170,5,8212,Semi-Pro,2008,91,5.8,47,"83,918",33.47
124,5,8426,Allegiant,2016,120,5.7,33,"126,258",66.18
185,2,8614,Just Visiting,2001,88,5.7,38,"19,622",4.78
177,1,8838,Chapter 27,2007,84,5.6,32,"11,289",0.06
191,2,9309,Teaching Mrs. Tingle,1999,96,5.3,35,"21,142",8.95
23,3,23,777 Charlie,2022,164,8.8,****,****,****
23,3,504,Donnie Darko,2001,113,8,88,"813,584",1.48
148,1,1045,Ninotchka,1939,110,7.8,****,"21,706",1.19
170,3,2182,An Affair to Remember,1957,115,7.4,71,****,****
23,3,3251,Man of Steel,2013,143,7.1,55,"781,447",291.05
23,1,3255,Doragon bôru sûpâ: Sûpâ hîrô,2022,100,7.1,65,****,****
23,4,3257,The Invisible Man,I 2020,124,7.1,72,"234,628",70.41
23,1,3259,Spaceballs,1987,96,7.1,46,"195,804",38.12
23,1,3269,Pirates of the Caribbean: At World's End,2007,169,7.1,50,"661,909",309.42
360,1,3289,Enchanted,2007,107,7.1,75,"209,126",127.81
489,5,3464,La piscine,1969,122,7.1,76,"11,272",0.03
46,5,3890,Bitva za Sevastopol,2015,110,7,****,****,****
251,1,4002,Flaskepost fra P,2016,112,7,****,****,****
299,1,4330,Wilde,1997,118,6.9,70,"17,512",2.16
415,2,4985,Fire Island,I 2022,105,6.7,72,****,****
23,5,6195,Europa Report,2013,97,6.4,68,"72,671",0.13
132,1,6448,Soul Men,2008,100,6.4,49,"11,283",12.08
275,2,6489,Clerks III,2022,100,6.3,50,****,****
343,1,6530,Maze Runner: The Scorch Trials,2015,131,6.3,43,"258,010",81.7
311,4,7621,Yip Man: Jung gik yat zin,2013,100,6.1,55,"11,361",0.04
327,5,7847,The Night Flier,1997,97,6,36,"11,264",0.13
44,4,8305,Death Wish 3,1985,92,5.8,18,"16,200",16.12
212,5,8340,The Duel,I 2016,110,5.8,42,"11,402",0.06
25,5,8757,Begotten,1989,72,5.6,****,****,****
39,1,8891,The Hot Chick,2002,104,5.5,29,"98,154",35.08
438,2,9144,Ernest Goes to Camp,1987,92,5.4,24,"11,892",23.51
105,3,9480,Over Her Dead Body,2008,95,5.2,30,"25,037",7.56
153,3,9697,Graveyard Shift,1990,86,4.9,28,"11,839",11.58
24,4,24,Kimetsu no Yaiba: Natagumo Yama Hen,2020,138,8.8,****,****,****
342,4,2470,Beverly Hills Cop,1984,105,7.3,66,"190,072",234.76
133,4,3054,Animal Farm,1954,72,7.2,****,****,****
131,3,3532,God Bless America,2011,105,7.1,56,"70,837",0.12
359,1,4241,UHF,1989,97,6.9,32,"29,787",6.16
12,2,4362,Camp X-Ray,2014,117,6.9,54,"42,040",0.01
7,3,6600,The Man Who Killed Don Quixote,2018,132,6.3,58,"20,794",0.39
143,1,7053,Step Up 2: The Streets,2008,98,6.2,50,"88,885",58.02
244,2,7297,Superman Returns,2006,154,6.1,72,"286,225",200.08
449,4,8111,Kuffs,1992,102,5.9,****,"11,143",21.14
52,2,8217,Lake Placid,1999,82,5.8,34,"62,852",31.77
230,1,8559,Think Like a Man Too,2014,106,5.7,38,"21,871",65.18
293,3,8715,I Feel Pretty,2018,110,5.6,48,"55,123",48.8
85,3,9059,Godzilla,I 1998,139,5.4,32,"196,563",136.31
25,1,25,Rocketry: The Nambi Effect,2022,157,8.8,****,****,****
137,4,1214,Zwartboek,2006,145,7.7,71,"78,074",4.4
217,2,2095,Jacob's Ladder,I 1990,113,7.4,62,"111,612",26.12
437,2,2742,Se ying diu sau,1978,97,7.3,****,****,****
44,1,3235,The Outfit,2022,105,7.1,69,****,****
132,4,3552,La ley del deseo,1987,102,7.1,****,****,****
355,1,3656,Bi Küçük Eylül Meselesi,2014,106,7.1,****,****,****
266,1,3751,A Scanner Darkly,2006,100,7,73,"113,835",5.5
12,2,4037,Ladies in Lavender,2004,104,7,61,"12,259",6.76
266,2,4255,Extremely Loud & Incredibly Close,2011,129,6.9,46,"103,288",31.85
25,1,6225,Peggy Sue Got Married,1986,103,6.4,75,"38,789",41.38
106,5,6796,The Good Neighbor,2016,98,6.3,32,****,****
322,3,7398,28 Days,2000,103,6.1,46,"51,674",37.17
118,5,9009,City Heat,1984,97,5.5,39,"10,258",38.35
222,2,9167,Unfinished Business,I 2015,91,5.4,32,"34,078",10.21
26,5,26,#Home,2021,158,8.8,****,****,****
453,4,529,Pâfekuto burû,1997,81,8,67,"81,589",0.78
294,2,1126,Silver Linings Playbook,2012,122,7.7,81,"718,011",132.09
467,4,1502,Control,2007,122,7.6,78,"66,623",0.87
230,5,1891,"Hush...Hush, Sweet Charlotte",1964,133,7.5,****,"15,124",7.63
19,1,1955,Chi bi: Jue zhan tian xia,2009,142,7.5,****,"24,684",0.63
28,1,1995,Land and Freedom,1995,109,7.5,****,"11,578",0.23
463,3,2173,The Duellists,1977,100,7.4,70,"24,721",0.2
432,3,2774,Ishqiya,2010,118,7.3,****,****,****
482,4,2951,The Italian Job,1969,99,7.2,70,****,****
20,2,4069,Dügün Dernek,2013,106,7,****,****,****
69,2,4701,Bis ans Ende der Welt,1991,158,6.8,63,"10,682",0.75
474,2,5607,Louder Than Bombs,2015,109,6.6,70,"13,646",0.16
250,3,5637,Gin gwai,2002,99,6.6,66,"29,526",0.5
328,2,6138,She's Out of My League,2010,104,6.4,46,"139,621",31.58
283,5,8744,Jue di tao wang,2016,107,5.6,50,"21,476",0
205,2,9655,The Romantics,2010,95,5,43,"12,334",0.1
249,5,9674,Dracula 2000,2000,99,4.9,26,"34,905",33.02
27,4,27,Ko to tamo peva,1980,86,8.8,****,****,****
2,2,1025,Yin shi nan nu,1994,124,7.8,80,"21,941",7.29
300,2,1439,Mad Max 2,1981,96,7.6,77,"184,702",12.47
439,4,2279,Written on the Wind,1956,99,7.4,86,****,****
315,2,2329,Umi yori mo mada fukaku,2016,118,7.4,84,"11,912",0.27
298,2,2508,Raising Arizona,1987,94,7.3,69,"142,718",22.85
93,1,4098,Secretary,2002,107,6.9,63,"93,876",4.06
76,4,4401,El Ángel,2018,118,6.9,61,"11,080",0.09
186,4,4588,All the Money in the World,2017,132,6.8,72,"87,247",25.11
22,2,4751,Music of the Heart,1999,124,6.8,54,"12,932",14.86
14,3,5178,Mirrormask,2005,101,6.7,55,"23,258",0.86
345,4,5634,Kagittan Hayatlar,2021,96,6.6,****,****,****
424,3,5933,Harold & Kumar Escape from Guantanamo Bay,2008,114,6.5,57,"139,106",38.09
396,1,8942,Shocker,1989,109,5.5,51,"16,905",16.55
420,1,9394,Student of the Year,2012,146,5.2,****,"18,873",0.33
190,5,9589,Nothing But Trouble,1991,94,5,13,"26,004",8.48
251,2,9729,Blacklight,2022,104,4.8,27,****,****
28,2,28,Balkanski spijun,1984,95,8.8,****,****,****
370,2,523,Planet of the Apes,1968,112,8,79,"183,810",33.4
363,5,627,Taegukgi hwinalrimyeo,2004,140,8,64,"40,237",1.11
210,2,1019,The Court Jester,1955,101,7.8,****,"13,221",0.02
255,2,1113,Black Hawk Down,2001,144,7.7,74,"403,842",108.64
46,5,1990,A Day at the Races,1937,111,7.5,****,****,****
440,4,2014,The Ghazi Attack,2017,116,7.5,****,****,****
185,4,2378,Bana Masal Anlatma,2015,103,7.4,****,****,****
243,2,3363,Competencia oficial,2021,115,7.1,79,****,****
142,2,3955,Angel-A,2005,91,7,48,"34,574",0.2
83,1,4242,The Thomas Crown Affair,1968,102,6.9,66,****,****
59,1,4648,The Map of Tiny Perfect Things,2021,98,6.8,61,****,****
157,1,5204,Dracula: Prince of Darkness,1966,90,6.7,****,"10,278",0.8
217,2,5598,A Mighty Heart,2007,108,6.6,74,"27,838",9.18
302,2,5774,BASEketball,1998,103,6.5,38,"63,630",6.94
251,1,6477,Karakomik Filmler: 2 Arada,2019,60,6.4,****,****,****
433,5,6593,Dumbo,2019,112,6.3,51,"78,358",114.77
246,5,7086,Ali G Indahouse,2002,85,6.2,46,****,****
208,1,7418,Red State,2011,88,6.1,50,"65,517",1.1
423,3,7562,The Seasoning House,2012,90,6.1,****,****,****
479,4,7573,Welcome to the Punch,2013,99,6.1,49,"33,884",0.01
123,3,7908,Jurassic Park III,2001,92,5.9,42,"328,302",181.17
41,4,7995,Dirty Dancing: Havana Nights,2004,86,5.9,39,"28,724",14.16
244,2,8722,Mirror Mirror,I 2012,106,5.6,46,"88,982",64.94
69,4,9247,Congo,1995,109,5.3,22,"46,823",81.02
408,4,9349,Replicant,2001,100,5.3,****,****,****
424,3,9443,Kadaver,2020,86,5.2,****,****,****
330,4,9461,Inconceivable,2017,105,5.2,****,****,****
410,5,9526,Snow Day,2000,89,5.1,34,"13,170",60.02
29,5,29,Manichitrathazhu,1993,169,8.8,****,****,****
284,4,537,Akira,1988,124,8,67,"191,485",0.55
72,3,560,High Noon,1952,85,8,89,"106,227",9.45
389,4,637,Karthikeya 2,2022,150,8,****,****,****
409,4,1003,Bride of Frankenstein,1935,75,7.8,95,"50,179",4.36
14,2,1991,Horse Feathers,1932,68,7.5,83,****,****
371,3,2955,Sleeping Beauty,1959,75,7.2,85,"152,769",51.6
127,3,3092,Defending Your Life,1991,112,7.2,63,"19,620",16.37
283,1,3512,Thursday,1998,87,7.1,****,"18,988",0
313,2,4470,To Die For,1995,106,6.8,86,"49,728",21.28
408,3,5534,The Weather Man,2005,102,6.6,61,"81,502",12.48
219,2,6956,Walking Tall,2004,86,6.2,44,"78,596",46.44
81,5,8061,The Prodigy,2019,92,5.9,45,"27,242",14.86
162,3,9147,Mars Needs Moms,2011,88,5.4,49,"23,082",21.38
343,3,9179,Intruders,I 2011,100,5.4,45,"20,931",0.07
30,1,30,Süt Kardesler,1976,80,8.8,****,****,****
108,1,1288,Adams æbler,2005,94,7.7,51,"52,065",0
467,5,3663,American Pie,1999,95,7,58,"414,595",102.56
435,2,4079,Clueless,1995,97,6.9,68,"226,598",56.63
370,1,6508,Practical Magic,1998,104,6.3,46,"85,806",46.68
28,1,6561,Guns Akimbo,2019,98,6.3,42,****,****
183,5,6628,Ninja Assassin,2009,99,6.3,34,"73,466",38.11
79,1,6708,A Walk in the Woods,2015,104,6.3,51,"27,738",29.47
468,3,6717,On Chesil Beach,2017,110,6.3,62,"11,762",0.75
17,1,6781,Les aventures extraordinaires d'Adèle Blanc-Sec,2010,107,6.3,****,****,****
60,4,7450,Extract,2009,92,6.1,61,"49,089",10.81
342,5,7817,The Tournament,2009,95,6,****,****,****
153,1,8478,Valentine's Day,I 2010,125,5.7,34,"122,073",110.49
236,5,9319,The New Daughter,2009,108,5.3,****,****,****
31,4,31,Hababam Sinifi Uyaniyor,1977,94,8.8,****,****,****
159,4,745,Captains Courageous,1937,117,7.9,81,****,****
453,1,1010,The Innocents,1961,100,7.8,88,"31,373",2.62
49,1,3150,It's All Gone Pete Tong,2004,90,7.2,56,"20,313",0.12
160,4,3481,A Love Song for Bobby Long,2004,119,7.1,48,"26,562",0.16
241,1,4675,Veronica Guerin,2003,98,6.8,55,"21,035",1.57
431,1,4936,Candyman,1992,99,6.7,61,"94,443",25.79
276,4,5699,The Tomorrow War,2021,138,6.5,45,****,****
198,5,6036,L'écume des jours,2013,131,6.5,54,"16,283",0.3
126,3,6346,Remo Williams: The Adventure Begins,1985,121,6.4,46,****,****
363,1,6718,The Sentinel,1977,92,6.3,19,****,****
402,3,7893,Power Rangers,2017,124,5.9,44,"110,281",85.36
438,2,9223,Things Heard & Seen,2021,121,5.3,49,****,****
271,1,9391,A Nightmare on Elm Street,2010,95,5.2,35,"103,115",63.08
148,3,9664,The Brown Bunny,2003,93,4.9,51,"15,979",0.37
32,4,32,GoodFellas,1990,145,8.7,91,"1,179,991",46.84
32,2,660,The Blue Elephant 2,2019,130,8,****,****,****
48,5,1074,24,I 2016,164,7.8,****,****,****
10,3,1986,Le conseguenze dell'amore,2004,100,7.5,****,****,****
438,2,2309,Vampyr,1932,75,7.4,****,****,****
405,2,2502,Lars and the Real Girl,2007,106,7.3,70,"148,511",5.97
32,4,3281,Ever After,1998,121,7.1,66,"77,995",65.71
138,3,3303,Escape from New York,1981,99,7.1,76,"147,512",25.24
293,1,3823,Átame!,1989,101,7,55,"30,381",4.09
221,5,4054,Thirteen Conversations About One Thing,2001,104,7,74,"11,257",3.29
329,3,4355,Opera,1987,107,6.9,68,****,****
298,2,5305,The Incredible Hulk,2008,112,6.6,61,"501,304",134.52
178,5,5369,Crocodile Dundee,1986,97,6.6,62,"109,172",174.64
403,1,5450,Black Rain,1989,125,6.6,56,"56,680",46.21
359,1,5743,The Mighty Ducks,1992,104,6.5,46,"68,348",50.75
442,4,5753,Never Back Down,2008,113,6.5,39,"103,338",24.85
32,4,6166,Dinosaur,2000,82,6.4,56,"63,200",137.75
32,2,6191,The Mountain Between Us,2017,112,6.4,48,"77,502",30.35
134,1,6465,Criminal,2004,87,6.4,61,"10,570",14.69
187,5,8188,Blame It on Rio,1984,100,5.8,22,"11,152",18.64
21,3,8224,Halloween H20: 20 Years Later,1998,86,5.8,52,"78,230",55.04
268,4,8528,Paranormal Activity 2,2010,91,5.7,53,"106,373",84.75
327,3,9552,Polaroid,I 2019,88,5.1,****,****,****
192,2,9581,Srpski film,2010,104,5,****,****,****
315,2,9698,In the Army Now,1994,91,4.9,****,"14,177",28.86
33,2,44,Neseli Günler,1978,95,8.7,****,****,****
33,5,33,The Matrix,1999,136,8.7,73,"1,940,062",171.48
79,2,604,Ai no mukidashi,2008,237,8,78,****,****
458,3,1194,Paprika,2006,90,7.7,81,"86,489",0.88
318,3,2668,A Street Cat Named Bob,2016,103,7.3,54,"32,233",0.04
395,4,2770,Talk to Me,2007,118,7.3,69,"10,032",4.47
174,1,3021,Secretariat,2010,123,7.2,61,"29,271",59.71
324,3,3416,Agora,2009,127,7.1,55,"71,004",0.62
117,5,3689,Happy Gilmore,1996,92,7,31,"232,604",38.62
197,1,4219,The Meyerowitz Stories (New and Selected),2017,112,6.9,79,****,****
417,5,4880,The Bone Collector,1999,118,6.7,45,"174,868",66.52
19,2,5593,Revenge of the Pink Panther,1978,99,6.6,65,****,****
155,3,5596,Gamgi,2013,122,6.6,40,****,****
12,2,7038,Idle Hands,1999,92,6.2,31,"44,660",4
61,3,7118,6 Days,I 2017,94,6.2,36,****,****
132,5,7144,The Human Stain,2003,106,6.2,57,"31,441",5.38
51,5,7620,Badrinath Ki Dulhania,2017,139,6.1,****,"12,734",1.99
231,1,7961,The Wraith,1986,93,5.9,39,"17,540",3.5
436,5,8200,V/H/S,2012,116,5.8,54,"64,834",0.1
487,4,8513,Priest,2011,87,5.7,41,"121,416",29.14
371,1,8515,Crocodile Dundee II,1988,108,5.7,41,"58,787",109.31
34,1,34,One Flew Over the Cuckoo's Nest,1975,133,8.7,84,"1,020,524",112
34,5,503,Her,2013,126,8,91,"628,576",25.57
34,5,684,Iron Man,2008,126,7.9,79,"1,073,855",318.41
301,1,2582,Easter Parade,1948,103,7.3,****,"10,345",9.03
230,2,3178,Another Woman,1988,81,7.2,****,"14,430",1.56
34,5,3261,American Made,2017,115,7.1,65,"191,206",51.34
353,3,3569,Diva,1981,117,7.1,****,"13,748",0.11
422,5,3906,Rio Grande,1950,105,7,****,****,****
52,5,4589,Skin,V 2018,118,6.8,58,****,****
285,1,4823,Waiting...,I 2005,94,6.7,30,"100,896",16.12
200,5,4907,Blade II,2002,117,6.7,52,"223,863",82.35
147,1,5860,The Greatest Story Ever Told,1965,260,6.5,****,"10,873",15.47
243,3,5955,The Ballad of Jack and Rose,2005,112,6.5,59,"11,855",0.71
101,3,6073,Pleasure,2021,109,6.4,75,****,****
34,4,6164,Pain & Gain,2013,129,6.4,45,"221,341",49.88
34,2,6194,Single White Female,1992,107,6.4,63,"39,109",47.92
320,4,6740,The Brass Teapot,2012,101,6.3,43,"16,407",0.01
314,2,7447,Like Father,2018,98,6.1,52,****,****
250,3,7707,Taken 3,2014,108,6,26,"196,546",89.26
88,5,7971,All the Right Moves,1983,91,5.9,62,"19,465",17.23
217,3,8683,The Pink Panther,2006,93,5.6,38,"88,908",82.23
43,5,9177,Cocoon: The Return,1988,116,5.4,45,"16,818",18.92
35,1,35,The Empire Strikes Back,1980,124,8.7,82,"1,309,626",290.48
380,3,550,Rio Bravo,1959,141,8,93,"64,319",12.54
42,4,1277,Magadheera,2009,147,7.7,****,****,****
319,1,1373,The Fifth Element,1997,126,7.6,52,"482,260",63.54
342,2,1468,Where Eagles Dare,1968,158,7.6,63,****,****
281,1,2680,Der Fall Collini,2019,123,7.3,****,****,****
319,2,2979,Bajirao Mastani,2015,158,7.2,****,"36,558",6.56
11,2,4923,Heaven's Gate,1980,219,6.7,57,"15,796",3.48
325,4,5083,The Mummy,1959,86,6.7,62,****,****
398,5,7179,Tales from the Darkside: The Movie,1990,93,6.2,54,"18,193",16.32
276,3,7246,My Name Is Bruce,2007,84,6.2,36,"24,755",0.17
116,2,7601,Assassination Games,2011,101,6.1,****,****,****
92,2,8768,The Lifeguard,2013,98,5.6,34,****,****
309,2,8834,Mohenjo Daro,2016,155,5.6,39,"12,155",1.25
194,5,9550,Gong fu yu jia,2017,107,5.1,50,"10,703",0.36
36,4,36,The Kashmir Files,2022,170,8.7,****,****,****
255,3,711,Shaun of the Dead,2004,99,7.9,76,"567,069",13.54
375,3,1070,Bang Bang You're Dead,2002,93,7.8,****,****,****
151,3,1079,Kabadayi,2007,140,7.8,****,****,****
155,1,1387,Minority Report,2002,145,7.6,80,"561,703",132.07
39,5,1473,I Am Sam,2001,132,7.6,28,"151,885",40.31
50,2,1513,Volver,I 2006,121,7.6,84,"104,005",12.9
161,5,2808,The Suicide Squad,2021,132,7.2,72,"364,509",55.82
158,2,2958,Brick,2005,110,7.2,72,"107,818",2.06
36,2,6196,The Good Son,1993,87,6.4,45,"42,954",44.59
36,5,6197,The First Wives Club,1996,103,6.4,58,"51,058",105.49
36,5,6200,Killer Elite,2011,116,6.4,44,"132,360",25.12
36,2,6205,Just Cause,1995,102,6.4,48,"27,987",36.85
36,4,6208,Baby Boy,2001,130,6.4,55,"15,491",28.73
311,4,6255,The Assistant,III 2019,87,6.4,79,****,****
388,3,7925,Piranha,1978,94,5.9,71,"22,906",6
116,5,9528,Meet Dave,2008,90,5.1,43,"42,178",11.8
37,4,37,Soorarai Pottru,2020,153,8.7,****,****,****
153,5,931,The Remains of the Day,1993,134,7.8,86,"77,317",22.95
34,5,1131,Blue Velvet,1986,120,7.7,76,"204,251",8.55
42,3,1306,Intolerance: Love's Struggle Throughout the Ages,1916,163,7.7,99,"15,995",2.18
190,2,1551,The Last: Naruto the Movie,2014,112,7.6,****,****,****
150,4,1575,The Pride of the Yankees,1942,128,7.6,****,****,****
111,2,2048,Spider-Man: Homecoming,2017,133,7.4,73,"671,833",334.2
234,5,2075,The Texas Chain Saw Massacre,1974,83,7.4,87,"168,366",30.86
403,3,2436,Belfast,2021,98,7.3,75,****,****
114,4,2746,Viva Zapata!,1952,113,7.3,****,****,****
216,4,2999,"20,000 Leagues Under the Sea",1954,127,7.2,83,"35,070",28.2
372,2,3490,Turks fruit,1973,108,7.1,****,****,****
489,3,4003,The Angels' Share,2012,101,7,66,"25,980",0.3
485,3,4917,Pandorum,2009,108,6.7,28,"154,101",10.33
285,3,5755,The Night House,2020,107,6.5,68,****,****
441,3,6089,Big Daddy,1999,93,6.4,41,"223,266",163.48
62,1,8620,King Kong vs. Godzilla,1963,97,5.7,40,"10,634",2.73
377,5,9046,House of Wax,2005,113,5.4,41,"127,840",32.06
58,1,9145,Psycho III,1986,93,5.4,58,"15,312",14.48
439,4,9253,Sleepover,2004,89,5.3,33,"17,162",9.44
38,5,38,Toma,2021,140,8.7,****,****,****
2,5,1996,Le concert,2009,119,7.5,60,"18,324",0.66
29,5,1998,La fille sur le pont,1999,90,7.5,75,"14,053",1.71
486,2,2037,Me Before You,2016,106,7.4,51,"262,840",56.25
418,5,2053,Sully,2016,96,7.4,74,"280,088",125.07
57,5,2115,The Cider House Rules,1999,126,7.4,75,"101,490",57.55
41,3,2846,The Prince of Egypt,1998,99,7.2,64,"136,721",101.22
7,1,3732,Tinker Tailor Soldier Spy,2011,127,7,85,"205,408",24.15
243,5,3782,Foxcatcher,2014,134,7,81,"144,882",12.1
276,5,3968,I tre volti della paura,1963,92,7,82,****,****
66,1,6483,Uncharted,2022,116,6.3,45,"222,245",148.65
13,5,7732,My Big Fat Greek Wedding 2,2016,94,6,37,"31,947",59.69
142,4,8441,G.I. Joe: Retaliation,2013,110,5.7,41,"183,641",122.52
39,1,39,Pariyerum Perumal,2018,154,8.7,****,****,****
403,1,2348,Dragon Ball Z: Moetsukiro!! Nessen Ressen Chô-Gekisen,1993,72,7.4,****,****,****
253,3,3214,Salyut-7,2017,111,7.2,****,****,****
410,2,3483,L'uccello dalle piume di cristallo,1970,96,7.1,****,"22,333",0.42
338,5,3640,Toilet - Ek Prem Katha,2017,155,7.1,****,"22,186",1.83
453,1,3766,P.S. I Love You,2007,126,7,39,"213,281",53.7
